text,created_at,geo,lang,place,coordinates,user.favourites_count,user.statuses_count,user.description,user.location,user.id,user.created_at,user.verified,user.following,user.url,user.listed_count,user.followers_count,user.default_profile_image,user.utc_offset,user.friends_count,user.default_profile,user.name,user.lang,user.screen_name,user.geo_enabled,user.profile_background_color,user.profile_image_url,user.time_zone,id,favorite_count,retweeted,source,favorited,retweet_count
#CAASupport main ek bhartiya hu,2019-12-19 14:50:07,,hi,,,85,81,,,1069419430373818368,2018-12-03 2:33:55,FALSE,FALSE,,0,2,FALSE,,87,TRUE,#JusticeForTwinkleSharma,,Ketandodiya2361,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1069419790094069760/qZ4XMUi-_normal.jpg,,1207674477410160643,0,FALSE,Twitter for Android,FALSE,0
"एक बार फिर #बाबर का जन्म होना चाहिये.......कुछ झोपड़ीवाले दोगले हिन्दूओ का धर्मपरिवर्तन करना भूल गया वो

#ISupportCAA",2019-12-19 14:50:07,,hi,,,1713,2157,"🇮🇳 सहायक संगठन मंत्री #टीम_पं_नेतन्याहू 🇮🇳

मैं रोज़ गुनाह करता हूँ वो रोज़ बक्श देता है
मैं आदत से मजबूर हूँ वो रहमत से मशहूर है !!!","Madhya Pradesh, India",125596541,2010-03-23 8:31:15,FALSE,FALSE,,0,2014,FALSE,,2523,FALSE,🇮🇳🇮🇳...Mayank Khare #TPN...🇮🇳🇮🇳,,makofindia,FALSE,0,http://pbs.twimg.com/profile_images/1207268432258813958/APQY0d8X_normal.jpg,,1207674478181965833,0,FALSE,Twitter for Android,FALSE,0
#IndiaAgainstCAA #NRC_CAA #NoToCAB #CAAProtest #CAASupport https://t.co/QIUgjpHMRW,2019-12-19 14:50:08,,und,,,500,252,,"Kanodar, Gujarat",1594713864,2013-07-15 2:06:26,FALSE,FALSE,,0,22,FALSE,,364,TRUE,Agharia alinakki,,AlinakkiAgharia,FALSE,C0DEED,http://pbs.twimg.com/profile_images/992719325399257088/IAmGj8lH_normal.jpg,,1207674481700982786,0,FALSE,Twitter for Android,FALSE,0
पुलिस को पानी की बजाय रंगीन पानी फेंकना चाहिए ताकि पकड़े जाने पर दंगाई या अराजक तत्व का घटना स्थल पर होना प्रमाणित… https://t.co/YFSQSlw06z,2019-12-19 14:50:09,,hi,,,4302,3058,"1-कर्म कर फल की इच्छा न कर। 2-first follow me get💯 % follow back. 3-fan of namo ji,shah ji and yogi ji ,4-interest in serving people.","राजस्थान ,भारत Rajasthan India",1044835255742595078,2018-09-26 6:25:11,FALSE,FALSE,,1,6427,FALSE,,7004,TRUE,Skvvvvvvv1,,Skvvvvvvv1,TRUE,F5F8FA,http://pbs.twimg.com/profile_images/1080750935830335489/TP9shVv6_normal.jpg,,1207674484834160641,0,FALSE,Twitter for iPhone,FALSE,0
@INCIndia Teesra option @narendramodi  sarkar k favor wala rakha hota tab tum ko pata chalta tumhare poll aur tumha… https://t.co/8duBKaLWcS,2019-12-19 14:50:11,,hi,,,47127,10346,"#Animal_Lover🐶
#MODIfied😎
#Foodie🍱
#Nature_Lover😍
#Humanitarian🌎
#Patriotism_is_in_my_blood 
#Religious🙏
#Women_Empowerment🎈
#Oriflame_Manager👍","Lucknow, India",974970650472333313,2018-03-17 11:28:11,FALSE,FALSE,,1,2551,FALSE,,1229,TRUE,Jyoti Dwivedi,,JyotiDw37829660,TRUE,F5F8FA,http://pbs.twimg.com/profile_images/995837859008413696/EnjkzwoZ_normal.jpg,,1207674494342615041,0,FALSE,Twitter for Android,FALSE,0
#CAA_NRC #CAAProtest #IndiansAgainstCAB #Section144 #indiaprotests,2019-12-19 14:50:12,,und,"Place(full_name='Dubai, United Arab Emirates', id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', _api=None, country_code='AE', place_type='admin', country='United Arab Emirates', name='Dubai', bounding_box=BoundingBox(type='Polygon', coordinates=[[[54.893973, 24.618253], [54.893973, 25.368672], [56.208372, 25.368672], [56.208372, 24.618253]]], _api=None), attributes={})",,65,184,,"Dubai, UAE",157397542,2010-06-19 17:50:04,FALSE,FALSE,http://www.idcarddubai.ae,2,305,FALSE,,563,TRUE,Ismail Ibrahim,,najitype,TRUE,C0DEED,http://pbs.twimg.com/profile_images/1207361225941770240/OszPPl_4_normal.jpg,,1207674497387651079,0,FALSE,Twitter for Android,FALSE,0
"@rose_k01 सरकार को केवल वोट देकर खाली हो जाना सही नहीं है , राष्ट्रहित में  सड़क पर आना ही पड़ता है ।

#CAASupport",2019-12-19 14:50:13,,hi,,,2685,754,🚩🚩 Nationalist 🇮🇳 🇮🇳  ।। interested in politics and scientific Technology ।।  and interested in playing cricket  ।। and reading historical books.,,1173819955394969600,2019-09-17 4:45:09,FALSE,FALSE,,0,36,FALSE,,25,TRUE,Kumar Umesh,,UmeshKu15158067,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1206983703970238464/6idIgV0J_normal.jpg,,1207674500629835776,0,FALSE,Twitter for Android,FALSE,0
"इसीलिए CAA जरूरी था, भाजपा कट्टर हिन्दूवादी पार्टी है, धन्यवाद @AmitShah ji",2019-12-19 14:50:14,,hi,,,100,1286,"ये कंगना फैन/ Parody अकाउंट है। कृपया सभी रामभक्त, मोदी फैन फोलो करे। 💯%F🔙 मिलेगा।",India,1172520982491217923,2019-09-13 14:43:40,FALSE,FALSE,,7,25892,FALSE,,7026,TRUE,कंगना फैन कट्टर हिन्दू💯%F🔙,,Nationalist_RS,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1193129931443564544/_ewiBNqW_normal.jpg,,1207674504933265408,0,FALSE,Twitter for Android,FALSE,0
At last @FarOutAkhtar removed his veil and took line of his bigoted father @Javedakhtarjadu in supporting anti- Ind… https://t.co/mo8dcw0O9E,2019-12-19 14:50:14,,en,,,18,156,NaMo for 2024,"Kondapur, Hyderabad",1171184760078471168,2019-09-09 22:13:14,FALSE,FALSE,,0,15,FALSE,,505,TRUE,Suman GR,,SumanGR4,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1171187464888713216/ROfefH-Z_normal.jpg,,1207674505558216710,0,FALSE,Twitter Web App,FALSE,0
"Kranti layenge lekin pahle free ka khana to kha le ~ Jai kranti jai mao
#ISupportCAA #CAASupport https://t.co/AwG8d8vzkN",2019-12-19 14:50:14,,hi,,,83,1448,No,India,1161552306602676225,2019-08-14 8:17:05,FALSE,FALSE,,0,13,FALSE,,260,TRUE,Live free like Kejribal,,Think_freeHH,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1187441825394520065/4acwivSL_normal.jpg,,1207674507550478336,0,FALSE,Twitter for Android,FALSE,0
#ISupportCAA #ISupportCAB #ISupportNRC #nationwithNaMo #newIndia https://t.co/XUotMFhznD,2019-12-19 14:50:15,,und,,,149,23,,,768479030811172865,2016-08-24 16:04:13,FALSE,FALSE,,0,23,FALSE,,8,TRUE,Aditi Dadhich,,AditiDadhich4,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1202893629922013185/8UocAqC6_normal.jpg,,1207674508745814016,0,FALSE,Twitter for iPhone,FALSE,0
Concept of citizenship is absolutely secular in CAA. Basis is not religion but religious persecution. Can someone e… https://t.co/dlwlznMYvT,2019-12-19 14:50:16,,en,,,184,10079,"मालवा मध्य प्रदेश    ||⛳ ब्राह्मण ⛳||

Democracy at work

                                                     





Advocate in making 🎓 ll Political writer✍",Indore India,977419121930354688,2018-03-24 5:37:33,FALSE,FALSE,https://instagram.com/abhishek.pathak.9617?igshid=14mitpe65jnha,0,221,FALSE,,89,TRUE,Abhishek Pathak 🇮🇳,,abhishek_9617,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1185482258062249985/T1d_K-yo_normal.jpg,,1207674514731151360,0,FALSE,Twitter for Android,FALSE,0
"Other state governments should follow this, actually how about a bill on this as well??",2019-12-19 14:50:17,,en,,,10103,10448,Sustainability enthusiast with Vedic roots.,Canada,875717331665793024,2017-06-16 14:10:56,FALSE,FALSE,,0,58,FALSE,,136,TRUE,Prashant Rajurkar,,rajurkar108,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1174182945978032130/1ES79_jH_normal.jpg,,1207674517935575044,0,FALSE,Twitter for iPhone,FALSE,0
Bahut sahi un deshdrohi kutton ko aise he reply milega,2019-12-19 14:50:17,,hi,,,327,384,,,825329195375030272,2017-01-28 13:06:28,FALSE,FALSE,,0,8,FALSE,,122,TRUE,Anubhav,,anuexp7,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/882256916084338688/guroE0Sm_normal.jpg,,1207674518866743301,0,FALSE,Twitter for Android,FALSE,0
"Correct me if I’m wrong. He is son of @Javedakhtarjadu ??
Where is the issue, don’t they talk to each other or what… https://t.co/HCoc9GtNfj",2019-12-19 14:50:18,,en,,,139,1055,Mentor of Filmmaking at http://MyCaptain.in and A Mass Communication Graduate.,"Jaipur, India",1021654247216177152,2018-07-24 7:12:08,FALSE,FALSE,,0,12,FALSE,,203,TRUE,Lokesh Somani,,LokeshExists,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1056808795190554624/1gX0a_aJ_normal.jpg,,1207674524482899968,0,FALSE,Twitter for iPhone,FALSE,0
"Few chaps think Ms are misguided coz of misinformation that's floating around.

FACT : Even if u explain each one o… https://t.co/6IixY6v17E",2019-12-19 14:50:18,,en,,,56789,24619,"LFC bhakt and a Modi fan | Love travelling, football , music and capitalism | Sharepoint |",,73089420,2009-09-10 10:36:56,FALSE,FALSE,,12,527,FALSE,,1275,FALSE,LFC Bhakt 🇮🇳,,rokul88,TRUE,1A1B1F,http://pbs.twimg.com/profile_images/1158798353439739904/vm2tvZa4_normal.jpg,,1207674524814258180,0,FALSE,Twitter for Android,FALSE,0
@kamalbarcelona1 #CAASupport,2019-12-19 14:50:19,,und,,,2343,24296,"सभी मित्रों का स्वागत हैं...ओर फ़ॉलोबैक न मिलने पर 💯% अनफॉलो किया जाता हैं...💯%
                                 
             🇮🇳वन्देमातरम🇮🇳","नैनीताल, उत्तराखंड",1063483256501227520,2018-11-16 17:25:41,FALSE,FALSE,,5,32252,FALSE,,22246,TRUE,🇮🇳🇮🇳विजय सिंह बोहरा🇮🇳🇮🇳,,VijaySBohara1,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1192415632634994689/NvmCjKo0_normal.jpg,,1207674526248640513,0,FALSE,Twitter Web App,FALSE,0
Thank you @BJP4India @narendramodi @AmitShah for Article 370 and now for #CAASupport,2019-12-19 14:50:20,,en,,,1574,12359,"Social worker, writer, liberal but not leftist.",USA,71734838,2009-09-05 5:22:48,FALSE,FALSE,https://www.facebook.com/GobarJiPosts,9,229,FALSE,,142,FALSE,GobarJi,,GobarJiTweets,TRUE,B2DFDA,http://pbs.twimg.com/profile_images/558316577355866112/7eEtkXvv_normal.jpeg,,1207674530270826496,0,FALSE,Twitter for iPhone,FALSE,0
You must not sir.We are with you.,2019-12-19 14:50:20,,en,,,1761,536,"Teacher,Mentar and Motivator.",Raipur,738815156,2012-08-05 16:04:41,FALSE,FALSE,,0,3,FALSE,,38,TRUE,Mahesh Shukla,,maheshshukla75,TRUE,C0DEED,http://pbs.twimg.com/profile_images/1169601204004933632/VuR4MVhn_normal.jpg,,1207674530287759363,0,FALSE,Twitter for Android,FALSE,0
"@santhgogikar सरकार को केवल वोट देकर खाली हो जाना सही नहीं है , राष्ट्रहित में  सड़क पर आना ही पड़ता है ।

#CAASupport",2019-12-19 14:50:20,,hi,,,2686,755,🚩🚩 Nationalist 🇮🇳 🇮🇳  ।। interested in politics and scientific Technology ।।  and interested in playing cricket  ।। and reading historical books.,,1173819955394969600,2019-09-17 4:45:09,FALSE,FALSE,,0,36,FALSE,,25,TRUE,Kumar Umesh,,UmeshKu15158067,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1206983703970238464/6idIgV0J_normal.jpg,,1207674531441184775,0,FALSE,Twitter for Android,FALSE,0
Revenge nahi re chaman.. Jo desh ka property damage Kiya hai uska harzana...  chutia bana raha hai apne chutiye jeh… https://t.co/0EC5hEwuKH,2019-12-19 14:50:21,,hi,,,3258,3523,"Love 🇮🇳🇮🇱🇺🇸. 
Hindu nationalist. Special hate for those islamoleftists jehadis who want to divide us in the name of our beloved Baba Ambedkar.",India,721521616774152192,2016-04-17 2:12:13,FALSE,FALSE,,0,97,FALSE,,677,TRUE,the patriot,,onlinepsychelp,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/882109373140553728/B_gZWner_normal.jpg,,1207674533970432002,0,FALSE,Twitter for Android,FALSE,0
"I SUPPORT #CAASupport.

These mobs are Pakistani morrons. 
Kick them out of India.
Why tear gas is not used on them… https://t.co/TudSXHwKrh",2019-12-19 14:50:21,,en,,,219,257,"#Indian #Humanology #Strong-Blunt Opinions #Naturelover

Adventures is my Addiction
Music is my Mood
Photography is my Passion
Living Large is my Legacy",,3545315412,2015-09-13 4:34:21,FALSE,FALSE,,0,40,FALSE,,52,TRUE,AVENGERS_MB🇮🇳,,Avengers_MB,TRUE,C0DEED,http://pbs.twimg.com/profile_images/1151813901626904576/BGrzv5EX_normal.jpg,,1207674536533143554,0,FALSE,Twitter for Android,FALSE,0
"Sorry, Police Don't have any Human Rights.. #Emergency2019
@ipsvipul_ @AhmedabadPolice #WeSupportCAB #CAASupport",2019-12-19 14:50:22,,en,,,17342,2875,| Chasing Dreams | Yeh dil mange more | MSD | Music |,"Bhavnagar, India",723542320293896196,2016-04-22 16:01:46,FALSE,FALSE,,0,55,FALSE,,371,TRUE,Yash🦁🇮🇳,,Yash__Pal__,TRUE,F5F8FA,http://pbs.twimg.com/profile_images/1198653975794372608/qgBUAWEQ_normal.jpg,,1207674539557175297,0,FALSE,Twitter for Android,FALSE,0
"Horrible, its OK if you are against CAA but for the god sake please don't scare anyone..
#CAASupport",2019-12-19 14:50:23,,en,,,1092,2300,"CMA(ICWA) by Profession, MSDian by Passion. Following Sunshine.. #believe",mumbai,2721816113,2014-07-23 15:05:54,FALSE,FALSE,https://twitter.com/jeevansuthar,3,39,FALSE,,61,TRUE,CMA Jeevan Kumar Suthar,,JeevanSuthar,TRUE,C0DEED,http://pbs.twimg.com/profile_images/622135774545321984/Y9vRJ1j3_normal.jpg,,1207674544695205889,0,FALSE,Twitter for Android,FALSE,0
"Rumours, no documents required in #CAB
#CAASupport",2019-12-19 14:50:27,,en,,,287,1332,"I am here to be positive force in others life
RTs are not endorsement",worldwide,1244233681,2013-03-05 17:26:58,FALSE,FALSE,,6,182,FALSE,,419,TRUE,krishan vasisth,,KVasisth,FALSE,C0DEED,http://pbs.twimg.com/profile_images/808070104575602689/UuoDKkXq_normal.jpg,,1207674560407068672,0,FALSE,Twitter for Android,FALSE,0
People: Citizen Amendment Act - Sign the Petition! https://t.co/yYNUhtAgap via @ChangeOrg_India #CAASupport… https://t.co/VRKs0TZ3tz,2019-12-19 14:50:27,,en,,,12624,627,ଶୁଭମ ସାହୁ || A proud INDIAN citizen. || Mechanical Engineer ||,"Hyderabad, India",908388384,2012-10-27 16:02:19,FALSE,FALSE,,0,64,FALSE,,1081,TRUE,Subham Sahu_ଓଡ଼ିଆ ଟୋକା🇮🇳,,subhamsahu5,TRUE,C0DEED,http://pbs.twimg.com/profile_images/1009301061805301760/erYRJBPp_normal.jpg,,1207674561384402944,0,FALSE,Twitter for Android,FALSE,0
#CitizenshipAmmendmentAct These 4 images tell tells the whole story truthfully👇🏼 #CAASupport #CAAProtest #CAA #CAB https://t.co/n2Gx4v89x5,2019-12-19 14:50:27,,en,,,20887,18537,Believe in justice to all & appeasement to none.  For me - India First ; everything else Last. Vande Matram.,"New Delhi , INDIA",1534328886,2013-06-20 16:29:14,FALSE,FALSE,,15,257,FALSE,,624,FALSE,Rakesh Sharma,,Rak3sh_,FALSE,C0DEED,http://pbs.twimg.com/profile_images/1103705511805874176/yMcJrgDX_normal.jpg,,1207674562072240129,0,FALSE,Twitter for Android,FALSE,0
@deespeak,2019-12-19 14:50:28,,und,,,1077,717,"Computer Engineer, Capable,enthusiastic
followed by @IshwarParmarMLA",Gujarat,968816672,2012-11-24 21:15:24,FALSE,FALSE,http://www.bjp.org,0,259,FALSE,,626,FALSE,Jay mehta,,jaymehta5494,FALSE,0,http://pbs.twimg.com/profile_images/1108992274581512192/obU-0FUN_normal.jpg,,1207674563531853827,0,FALSE,Twitter for Android,FALSE,0
#CAASupport,2019-12-19 14:50:28,,und,,,4628,1539,Chartered Accountant,,113900662,2010-02-13 11:56:53,FALSE,FALSE,http://www.sdmca.in,1,65,FALSE,,323,TRUE,Dharit Mehta,,Dharit_Agniveer,FALSE,C0DEED,http://pbs.twimg.com/profile_images/631378475127930880/lrbMqemB_normal.jpg,,1207674563909296128,0,FALSE,Twitter for Android,FALSE,0
"#Ramsay just found the lead character for their next film. 

No cost for make up is an added incentive for any film… https://t.co/3EPrHiaK0d",2019-12-19 14:50:28,,en,,,76827,94855,"Proud & hardcore NAMO Bhakt 🙏/Proud to be Followed by piyushgoeloffice cabinet minister GOI ,mansukh mandvia-MOS Gujarat govt & Satyadev Pachauri sitting MP",,928159188,2012-11-05 18:35:55,FALSE,FALSE,http://transformingindia.mygov.in,30,4701,FALSE,,4273,TRUE,Bhavya🇮🇳,,bhavya1705,TRUE,C0DEED,http://pbs.twimg.com/profile_images/1207196936035434497/W0vIhblU_normal.jpg,,1207674564936949761,0,FALSE,Twitter for Android,FALSE,0
#IndiaSupportsCAA_NRC #CAASupport    ये कौन है जिसे डर लगता है। क्या ये घुसपैठिया है।,2019-12-19 14:50:28,,hi,,,23,134,#,"Cochin, India",89219501,2009-11-11 16:18:18,FALSE,FALSE,,0,10,FALSE,,163,FALSE,lawabidingcitizen,,hellofromanand,FALSE,BADFCD,http://pbs.twimg.com/profile_images/996045094896549888/kQRwiJw__normal.jpg,,1207674566014836737,0,FALSE,Twitter for Android,FALSE,0
"विश्व की सबसे बड़ी संघटन भाजपा आज सिर्फ सोशल मीडिया पर ही एक्टिव है, क्या भाजपा के कार्यकर्ता CAA and NRC के समर्थन… https://t.co/WHLp8eHQHg",2019-12-19 14:50:29,,hi,,,1230,604,🇮🇳😍🇮🇳INDIAN🇮🇳😍🇮🇳 !! Digital & Marketing ! Consulting ! Passionate Trader ! Blogger ! Engineer !☺️💪✌️👍🏻,India,266593993,2011-03-15 13:50:51,FALSE,FALSE,,2,167,FALSE,,374,FALSE,Kunal Mishra,,itskunalmishraa,TRUE,1A1B1F,http://pbs.twimg.com/profile_images/1198631501388075014/67qXSUS9_normal.jpg,,1207674567508058112,0,FALSE,Twitter for iPhone,FALSE,0
cc @ARanganathan72 operating in grey against an enemy that sees green and saffron is stupidity #CAAProtest… https://t.co/XMQw9tJspt,2019-12-19 14:50:30,,en,,,5134,167750,Indian Army Fan|Patriot|Foodie|Bibliophile|Seedhi Baat No Bakwaas|SM Enthusiast|Delusional Poet|Lazy Writer|Studying Human Behaviour is my Hobby & Profession,India,57090013,2009-07-15 18:11:49,FALSE,FALSE,,154,19553,FALSE,,1207,TRUE,Curiosweety,,curiosweetie,TRUE,C0DEED,http://pbs.twimg.com/profile_images/1188795142972432384/aqCdmS2d_normal.jpg,,1207674571614281728,0,FALSE,Twitter for iPhone,FALSE,0
What is this ? Shoot them my blood is boiling 🥵 whr is IB RAW n state intelligence agencies ? What is govt doing ..… https://t.co/bxJXqLU43V,2019-12-19 14:50:30,,en,,,3646,4464,for New India ......Modi 2.0,Bengaluru,160470961,2010-06-28 7:40:56,FALSE,FALSE,,1,133,FALSE,,365,FALSE,Kedar,,GKK1731,FALSE,FA743E,http://pbs.twimg.com/profile_images/868099216882532352/5tKgBQst_normal.jpg,,1207674574453780483,0,FALSE,Twitter for iPhone,FALSE,0
#CAA_NRC #CAASupport #CAAProtest #NRC_CAA #Awareness #CitizenshipAmmendmentAct #Section144,2019-12-19 14:50:33,,und,,,1610,228,I write code @ansys.,"New Delhi, India",2833910564,2014-09-27 10:50:54,FALSE,FALSE,,1,16,FALSE,,174,FALSE,Utsav Goel,,utsavgoel11,FALSE,0,http://pbs.twimg.com/profile_images/1177421550179385354/cVnivBJS_normal.jpg,,1207674584184569866,0,FALSE,Twitter for Android,FALSE,0
@AzmiShabana @Javedakhtarjadu @FarOutAkhtar @MaheshNBhatt @aliaa08 #BollywoodKeBekaarBuddhe  support this! They are… https://t.co/CKdjXEjNXR,2019-12-19 14:50:34,,en,,,292,1448,"I criticize not because I can do it better, but whoever did it, did a very poor job!!",The Earth,1574628661,2013-07-07 7:59:22,FALSE,FALSE,,1,41,FALSE,,55,FALSE,"I criticize, not because I can do it better!!",,ElCritiq,FALSE,C6E2EE,http://pbs.twimg.com/profile_images/625968992948240384/68Za9bIT_normal.png,,1207674591541448705,0,FALSE,Twitter Web App,FALSE,0
