,text,created_at,geo,lang,place,coordinates,user.favourites_count,user.statuses_count,user.description,user.location,user.id,user.created_at,user.verified,user.following,user.url,user.listed_count,user.followers_count,user.default_profile_image,user.utc_offset,user.friends_count,user.default_profile,user.name,user.lang,user.screen_name,user.geo_enabled,user.profile_background_color,user.profile_image_url,user.time_zone,id,favorite_count,retweeted,source,favorited,retweet_count,tokenized_text,token_texts,no_of_question_marks,no_of_exclamation_marks,no_of_hashtags,no_of_mentions,no_of_urls,cleaned_text,no_of_colon_marks,no_of_words
378,#Delhi #AAPBurningDelhi #aap_burning_delh #aapburningdehli #ArvindKejriwal #KejriwalPhirSe #AAPKaFreeWifi… https://t.co/2kvoxAib7S,19-12-2019 14:48,,und,,,106589,85586,"Jai Shree Ram
Nationalist - RW
Proud Hindu
                  I Love My Country-
Followed by Piyush Goyal Ji
                        Jai Parshuram","New Delhi, India",9.20E+17,17-10-2017 06:46,FALSE,FALSE,,1,1415,FALSE,,4998,TRUE,Raja Hindustani 🇮🇳,,Rajeev17109032,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/920179843643387904/CYAFXtCS_normal.jpg,,1.21E+18,0,FALSE,Twitter for Android,FALSE,0,"['#Delhi', '#AAPBurningDelhi', '#aap_burning_delh', '#aapburningdehli', '#ArvindKejriwal', '#KejriwalPhirSe', '#AAPKaFreeWifi', '…', 'https://t.co/2kvoxAib7S']","['#Delhi', '#AAPBurningDelhi', '#aap_burning_delh', '#aapburningdehli', '#ArvindKejriwal', '#KejriwalPhirSe', '#AAPKaFreeWifi', '…', 'https://t.co/2kvoxAib7S']",0,0,7,0,1,Delhi AAPBurningDelhi aap_burning_delh aapburningdehli ArvindKejriwal KejriwalPhirSe AAPKaFreeWifi… ,0,7
379,See this.... This lady too is too good in Dharna Pradarshan.... Kejriwal Sir must hire her. 😂😂😂😂😂😂,19-12-2019 14:48,,hi,,,95811,181758,"Jokes, Shayri & Quotes, Fully Safe to Follow. Non intimidating & Non Abusing Handle फाॅलौवर्स दैवौ भवः 1968 Model; No Personal Questions Pls. Totally Apolitical","New Delhi, India",2243705821,13-12-2013 10:21,FALSE,FALSE,https://twitter.com/search?f=tweets&vertical=default&q=from%3Achutkla&src=typd,222,44904,FALSE,,88,FALSE,Chutkula with #CAB,,Chutkla,FALSE,C0DEED,http://pbs.twimg.com/profile_images/1203940442925977600/EcJICUsW_normal.jpg,,1.21E+18,0,FALSE,Twitter for iPhone,FALSE,0,"['See', 'this', '.', '.', '.', '.', 'This', 'lady', 'too', 'is', 'too', 'good', 'in', 'Dharna', 'Pradarshan', '.', '.', '.', '.', 'Kejriwal', 'Sir', 'must', 'hire', 'her', '.', '😂', '😂', '😂', '😂', '😂', '😂']","['See', '.', '.', '.', '.', 'lady', 'good', 'Dharna', 'Pradarshan', '.', '.', '.', '.', 'Kejriwal', 'Sir', 'must', 'hire', '.', '😂', '😂', '😂', '😂', '😂', '😂']",0,0,0,0,0,See this This lady too is too good in Dharna Pradarshan Kejriwal Sir must hire her 😂😂😂😂😂😂,0,16
380,@narendramodi @AmitShah @BJP4India #CAASupport #NRCBill_जल्दी_लाओ https://t.co/pXf1fbHq7g,19-12-2019 14:48,,und,,,32096,1237,,,8.04E+17,01-12-2016 08:17,FALSE,FALSE,,0,60,FALSE,,163,TRUE,sp Hindu,,spsumit95,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1206873104888291329/AYmS4IQP_normal.jpg,,1.21E+18,0,FALSE,Twitter for Android,FALSE,0,"['@narendramodi', '@AmitShah', '@BJP4India', '#CAASupport', '#NRCBill_जल', '्', 'द', 'ी', '_ल', 'ा', 'ओ', 'https://t.co/pXf1fbHq7g']","['@narendramodi', '@AmitShah', '@BJP4India', '#CAASupport', '#NRCBill_जल', '्', 'द', 'ी', '_ल', 'ा', 'ओ', 'https://t.co/pXf1fbHq7g']",0,0,2,3,1,   CAASupport NRCBill_जल्दी_लाओ ,0,5
381,"मोदीजी अमेरिका सिर्फ घूमने नहीं जाते थे.. सोचा बता दू.. !!
#ISupportCAA

https://t.co/l99AO4pbcx",19-12-2019 14:48,,hi,,,16257,13894,हिंदू एकता सर्वोपरि... !!,India,9.65E+17,17-02-2018 14:11,FALSE,FALSE,,2,829,FALSE,,980,TRUE,Gabbar,,Avinash_5537,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1196854935855366144/1N_dL6i0_normal.jpg,,1.21E+18,0,FALSE,Twitter for Android,FALSE,0,"['म', 'ो', 'द', 'ी', 'ज', 'ी', 'अम', 'े', 'र', 'ि', 'क', 'ा', 'स', 'ि', 'र', '्', 'फ', 'घ', 'ू', 'मन', 'े', 'नह', 'ी', 'ं', 'ज', 'ा', 'त', 'े', 'थ', 'े', '.', '.', 'स', 'ो', 'च', 'ा', 'बत', 'ा', 'द', 'ू', '.', '.', '!', '!', '#ISupportCAA', 'https://t.co/l99AO4pbcx']","['म', 'ो', 'द', 'ी', 'ज', 'ी', 'अम', 'े', 'र', 'ि', 'क', 'ा', 'स', 'ि', 'र', '्', 'फ', 'घ', 'ू', 'मन', 'े', 'नह', 'ी', 'ं', 'ज', 'ा', 'त', 'े', 'थ', 'े', '.', '.', 'स', 'ो', 'च', 'ा', 'बत', 'ा', 'द', 'ू', '.', '.', '!', '!', '#ISupportCAA', 'https://t.co/l99AO4pbcx']",0,2,1,0,1,"मोदीजी अमेरिका सिर्फ घूमने नहीं जाते थे सोचा बता दू 
ISupportCAA

",0,20
382,#IndiaAgainstCAA #Section144,19-12-2019 14:48,,und,,,1454,2021,मै वहां तक अच्छा हू जहां तक आप के मुताबिक़ हू,"Bijnor, India",8.62E+17,10-05-2017 05:55,FALSE,FALSE,,0,203,FALSE,,90,TRUE,ahmad shaban,,ahmadshaban7423,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1183686222901694464/qnacSr1O_normal.jpg,,1.21E+18,0,FALSE,Twitter for Android,FALSE,0,"['#IndiaAgainstCAA', '#Section144']","['#IndiaAgainstCAA', '#Section144']",0,0,2,0,0,IndiaAgainstCAA Section144,0,2
383,do you really expect ki tum hindu dharm mein neechi jaat k ho aur unchi jaat wala tumhari naat sunega just because… https://t.co/PP7H06Z58s,19-12-2019 14:48,,et,,,249,140,"Blunt and straightforward.
MotoGP is love.
Fight Within",,864941894,06-10-2012 16:27,FALSE,FALSE,,0,2,FALSE,,66,FALSE,dinesh sharma,,dinesh280304,FALSE,FFF04D,http://pbs.twimg.com/profile_images/1145384551851556864/lxbXs1CK_normal.jpg,,1.21E+18,0,FALSE,Twitter Web App,FALSE,0,"['do', 'you', 'really', 'expect', 'ki', 'tum', 'hindu', 'dharm', 'mein', 'neechi', 'jaat', 'k', 'ho', 'aur', 'unchi', 'jaat', 'wala', 'tumhari', 'naat', 'sunega', 'just', 'because', '…', 'https://t.co/PP7H06Z58s']","['really', 'expect', 'ki', 'tum', 'hindu', 'dharm', 'mein', 'neechi', 'jaat', 'k', 'ho', 'aur', 'unchi', 'jaat', 'wala', 'tumhari', 'naat', 'sunega', '…', 'https://t.co/PP7H06Z58s']",0,0,0,0,1,do you really expect ki tum hindu dharm mein neechi jaat k ho aur unchi jaat wala tumhari naat sunega just because… ,0,22
384,"If India loses its secularism oneday, it will be because of those indians who call themselves secular. #CAASupport… https://t.co/qfIcDC0c6Q",19-12-2019 14:48,,en,,,0,2,,,7.77E+17,18-09-2016 07:51,FALSE,FALSE,,0,10,FALSE,,137,TRUE,Mr.Stark,,BadalHota,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1018290181898584064/LGoK4h6o_normal.jpg,,1.21E+18,0,FALSE,Twitter for Android,FALSE,0,"['If', 'India', 'loses', 'its', 'secularism', 'oneday', ',', 'it', 'will', 'be', 'because', 'of', 'those', 'indians', 'who', 'call', 'themselves', 'secular', '.', '#CAASupport', '…', 'https://t.co/qfIcDC0c6Q']","['India', 'loses', 'secularism', 'oneday', ',', 'indians', 'call', 'secular', '.', '#CAASupport', '…', 'https://t.co/qfIcDC0c6Q']",0,0,1,0,1,If India loses its secularism oneday it will be because of those indians who call themselves secular CAASupport… ,0,18
385,#CAASupport by Congress.,19-12-2019 14:48,,en,,,8267,17550,Tweets are personal and retweets are not an endorsement.,"Noida, India",300386300,17-05-2011 17:41,FALSE,FALSE,,8,308,FALSE,,67,FALSE,sunil kumar,,chunnu01,TRUE,0099B9,http://pbs.twimg.com/profile_images/1152471544196554753/3rMDlmbl_normal.jpg,,1.21E+18,0,FALSE,Twitter for Android,FALSE,0,"['#CAASupport', 'by', 'Congress', '.']","['#CAASupport', 'Congress', '.']",0,0,1,0,0,CAASupport by Congress,0,3
386,#CAASupport bhai ek baar ghar se niklo or ye jitne bengladeshi lovers jitne hai unka gherav karo bas tudayi mat kar… https://t.co/G1ReOPDavK,19-12-2019 14:48,,hi,,,1,85,Hindustani Lawyer by Heart- Maa ki aankh jo bengladeshiyo ko apna baap maan kar unke liye desh main aatank faila rahe hai....,,1.21E+18,18-12-2019 04:46,FALSE,FALSE,,0,2,FALSE,,10,TRUE,Anuj Kumar singh,,AnujKum81591241,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1207160201918337025/l0rOZqAk_normal.jpg,,1.21E+18,0,FALSE,Twitter for Android,FALSE,0,"['#CAASupport', 'bhai', 'ek', 'baar', 'ghar', 'se', 'niklo', 'or', 'ye', 'jitne', 'bengladeshi', 'lovers', 'jitne', 'hai', 'unka', 'gherav', 'karo', 'bas', 'tudayi', 'mat', 'kar', '…', 'https://t.co/G1ReOPDavK']","['#CAASupport', 'bhai', 'ek', 'baar', 'ghar', 'se', 'niklo', 'ye', 'jitne', 'bengladeshi', 'lovers', 'jitne', 'hai', 'unka', 'gherav', 'karo', 'bas', 'tudayi', 'mat', 'kar', '…', 'https://t.co/G1ReOPDavK']",0,0,1,0,1,CAASupport bhai ek baar ghar se niklo or ye jitne bengladeshi lovers jitne hai unka gherav karo bas tudayi mat kar… ,0,21
387,Shame on you @MamataOfficial 🇮🇳 with such a thought we the Indian must stand united in support #CAASupport… https://t.co/VzJZui0QH8,19-12-2019 14:48,,en,,,107,108,"Retail Experience, Business Ops, Projects & Governance, Learning & Development",Delhi-NCR,137294321,26-04-2010 10:53,FALSE,FALSE,,0,119,FALSE,,164,FALSE,Ankit Sharma,,AnkttSharma,TRUE,0,http://pbs.twimg.com/profile_images/378800000133535598/f988b4037d66770e2916fab29bd7a3a2_normal.jpeg,,1.21E+18,0,FALSE,Twitter for iPhone,FALSE,0,"['Shame', 'on', 'you', '@MamataOfficial', '🇮', '🇳', 'with', 'such', 'a', 'thought', 'we', 'the', 'Indian', 'must', 'stand', 'united', 'in', 'support', '#CAASupport', '…', 'https://t.co/VzJZui0QH8']","['Shame', '@MamataOfficial', '🇮', '🇳', 'thought', 'Indian', 'must', 'stand', 'united', 'support', '#CAASupport', '…', 'https://t.co/VzJZui0QH8']",0,0,1,1,1,Shame on you  🇮🇳 with such a thought we the Indian must stand united in support CAASupport… ,0,16
388,"I had tweeted this when #abhinandan was in Pakistan Custody. 

We all know how @narendramodi Ji works. 
So, don't q… https://t.co/X3LOt5mVMd",19-12-2019 14:48,,en,,,90268,93034,"Global Business Consulting, Digital","Hyderabad, India",581034169,15-05-2012 16:22,FALSE,FALSE,http://eaminsights.com/,61,1352,FALSE,,261,FALSE,Praveen Agrawal 🇮🇳,,agrawalp2001,TRUE,0,http://pbs.twimg.com/profile_images/1175996213268582401/dGcG8b5p_normal.jpg,,1.21E+18,0,FALSE,Twitter for Android,FALSE,0,"['I', 'had', 'tweeted', 'this', 'when', '#abhinandan', 'was', 'in', 'Pakistan', 'Custody', '.', 'We', 'all', 'know', 'how', '@narendramodi', 'Ji', 'works', '.', 'So', ',', ""don't"", 'q', '…', 'https://t.co/X3LOt5mVMd']","['tweeted', '#abhinandan', 'Pakistan', 'Custody', '.', 'know', '@narendramodi', 'Ji', 'works', '.', ',', 'q', '…', 'https://t.co/X3LOt5mVMd']",0,0,1,1,1,"I had tweeted this when abhinandan was in Pakistan Custody 

We all know how  Ji works 
So don't q… ",0,20
389,#CAASupport,19-12-2019 14:48,,und,,,165,138,....,,1.21E+18,16-12-2019 19:48,FALSE,FALSE,,0,5,FALSE,,20,TRUE,Pradeep Mali,,Pradeep67031064,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1206662817257947136/kQb0Y02w_normal.jpg,,1.21E+18,0,FALSE,Twitter for Android,FALSE,0,['#CAASupport'],['#CAASupport'],0,0,1,0,0,CAASupport,0,1
390,"In fact, India is the only country where Bollywood celebs, news media person, the entire opposition talked about th… https://t.co/gkk0RmsAqI",19-12-2019 14:48,,en,"Place(full_name='New Delhi, India', id='317fcc4b21a604d5', url='https://api.twitter.com/1.1/geo/id/317fcc4b21a604d5.json', _api=None, country_code='IN', place_type='city', country='India', name='New Delhi', bounding_box=BoundingBox(type='Polygon', coordinates=[[[76.84252, 28.397657], [76.84252, 28.879322], [77.347652, 28.879322], [77.347652, 28.397657]]], _api=None), attributes={})",,18773,8640,"common man, form India. 
Only देश भक्ति ओर लोगो को सही दिशा,सोच के लिए प्रेरित करना. #Maharaj हूँ और गुरु गोबिंद सिंह महाराज को अपना आदर्श मानता हूँ","हिन्दू राष्ट्र, ""भारत"" ",593673863,29-05-2012 12:46,FALSE,FALSE,,0,230,FALSE,,182,FALSE,Maharaj,,ShivansMaharaj,TRUE,0099B9,http://pbs.twimg.com/profile_images/1200562537411956738/R1GspYiS_normal.jpg,,1.21E+18,0,FALSE,Twitter for Android,FALSE,0,"['In', 'fact', ',', 'India', 'is', 'the', 'only', 'country', 'where', 'Bollywood', 'celebs', ',', 'news', 'media', 'person', ',', 'the', 'entire', 'opposition', 'talked', 'about', 'th', '…', 'https://t.co/gkk0RmsAqI']","['fact', ',', 'India', 'country', 'Bollywood', 'celebs', ',', 'news', 'media', 'person', ',', 'entire', 'opposition', 'talked', 'th', '…', 'https://t.co/gkk0RmsAqI']",0,0,0,0,1,In fact India is the only country where Bollywood celebs news media person the entire opposition talked about th… ,0,19
391,"@imjytk सरकार को केवल वोट देकर खाली हो जाना सही नहीं है , राष्ट्रहित में  सड़क पर आना ही पड़ता है ।

#CAASupport",19-12-2019 14:48,,hi,,,2678,747,🚩🚩 Nationalist 🇮🇳 🇮🇳  ।। interested in politics and scientific Technology ।।  and interested in playing cricket  ।। and reading historical books.,,1.17E+18,17-09-2019 04:45,FALSE,FALSE,,0,36,FALSE,,25,TRUE,Kumar Umesh,,UmeshKu15158067,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1206983703970238464/6idIgV0J_normal.jpg,,1.21E+18,0,FALSE,Twitter for Android,FALSE,0,"['@imjytk', 'सरक', 'ा', 'र', 'क', 'ो', 'क', 'े', 'वल', 'व', 'ो', 'ट', 'द', 'े', 'कर', 'ख', 'ा', 'ल', 'ी', 'ह', 'ो', 'ज', 'ा', 'न', 'ा', 'सह', 'ी', 'नह', 'ी', 'ं', 'ह', 'ै', ',', 'र', 'ा', 'ष', '्', 'ट', '्', 'रह', 'ि', 'त', 'म', 'े', 'ं', 'सड', '़', 'क', 'पर', 'आन', 'ा', 'ह', 'ी', 'पड', '़', 'त', 'ा', 'ह', 'ै', '।', '#CAASupport']","['@imjytk', 'सरक', 'ा', 'र', 'क', 'ो', 'क', 'े', 'वल', 'व', 'ो', 'ट', 'द', 'े', 'कर', 'ख', 'ा', 'ल', 'ी', 'ह', 'ो', 'ज', 'ा', 'न', 'ा', 'सह', 'ी', 'नह', 'ी', 'ं', 'ह', 'ै', ',', 'र', 'ा', 'ष', '्', 'ट', '्', 'रह', 'ि', 'त', 'म', 'े', 'ं', 'सड', '़', 'क', 'पर', 'आन', 'ा', 'ह', 'ी', 'पड', '़', 'त', 'ा', 'ह', 'ै', '।', '#CAASupport']",0,0,1,1,0," सरकार को केवल वोट देकर खाली हो जाना सही नहीं है  राष्ट्रहित में  सड़क पर आना ही पड़ता है ।

CAASupport",0,32
392,"@FarOutAkhtar @MumbaiPolice तुम्हारे भाई ओ ने अहमदाबाद मे जो कुछ किया, उसके बारे में नहीं बोलोगे.

#दोगले 😡
#ISupportCAA",19-12-2019 14:48,,hi,,,6645,577,"हिंदुस्तानी 🇮🇳
The map of India is going to grow...",Gujarat,7.03E+17,26-02-2016 16:35,FALSE,FALSE,,0,33,FALSE,,76,TRUE,Dhrumil J Mevada,,dj_mevada,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1162365986932084737/Nv7VdHtw_normal.jpg,,1.21E+18,0,FALSE,Twitter Web App,FALSE,0,"['@FarOutAkhtar', '@MumbaiPolice', 'त', 'ु', 'म', '्', 'ह', 'ा', 'र', 'े', 'भ', 'ा', 'ई', 'ओ', 'न', 'े', 'अहमद', 'ा', 'ब', 'ा', 'द', 'म', 'े', 'ज', 'ो', 'क', 'ु', 'छ', 'क', 'ि', 'य', 'ा', ',', 'उसक', 'े', 'ब', 'ा', 'र', 'े', 'म', 'े', 'ं', 'नह', 'ी', 'ं', 'ब', 'ो', 'ल', 'ो', 'ग', 'े', '.', '#', 'द', 'ो', 'गल', 'े', '😡', '#ISupportCAA']","['@FarOutAkhtar', '@MumbaiPolice', 'त', 'ु', 'म', '्', 'ह', 'ा', 'र', 'े', 'भ', 'ा', 'ई', 'ओ', 'न', 'े', 'अहमद', 'ा', 'ब', 'ा', 'द', 'म', 'े', 'ज', 'ो', 'क', 'ु', 'छ', 'क', 'ि', 'य', 'ा', ',', 'उसक', 'े', 'ब', 'ा', 'र', 'े', 'म', 'े', 'ं', 'नह', 'ी', 'ं', 'ब', 'ो', 'ल', 'ो', 'ग', 'े', '.', '#', 'द', 'ो', 'गल', 'े', '😡', '#ISupportCAA']",0,0,2,2,0,"  तुम्हारे भाई ओ ने अहमदाबाद मे जो कुछ किया उसके बारे में नहीं बोलोगे

दोगले 😡
ISupportCAA",0,28
393,"NRC के लिए जब अमर,अकबर और एंथोनी अपने दस्तावेज निकालेंगे तब उन तीनों को पता चल जाएगा कि...

किशनलाल ही तीनों का अस… https://t.co/hqB8yUWvyv",19-12-2019 14:48,,hi,,,196,1605,"दुध दही का खाणा, टयुबवैल तलै का नहाणा।
बिना जान पहचान भाई बताणा, यो सै म्हारा हरियाणा।।🙏🙏🙏🙏","हरियाणा, हिंदुस्तान",8.13E+17,24-12-2016 15:57,FALSE,FALSE,,0,692,FALSE,,15,TRUE,काणा हिंदुस्तानी,,i_m_haryanvi,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/917280286613712896/jZbQHgNT_normal.jpg,,1.21E+18,0,FALSE,Twitter for Android,FALSE,0,"['NRC', 'क', 'े', 'ल', 'ि', 'ए', 'जब', 'अमर', ',', 'अकबर', 'और', 'ए', 'ं', 'थ', 'ो', 'न', 'ी', 'अपन', 'े', 'दस', '्', 'त', 'ा', 'व', 'े', 'ज', 'न', 'ि', 'क', 'ा', 'ल', 'े', 'ं', 'ग', 'े', 'तब', 'उन', 'त', 'ी', 'न', 'ो', 'ं', 'क', 'ो', 'पत', 'ा', 'चल', 'ज', 'ा', 'एग', 'ा', 'क', 'ि', '.', '.', '.', 'क', 'ि', 'शनल', 'ा', 'ल', 'ह', 'ी', 'त', 'ी', 'न', 'ो', 'ं', 'क', 'ा', 'अस', '…', 'https://t.co/hqB8yUWvyv']","['NRC', 'क', 'े', 'ल', 'ि', 'ए', 'जब', 'अमर', ',', 'अकबर', 'और', 'ए', 'ं', 'थ', 'ो', 'न', 'ी', 'अपन', 'े', 'दस', '्', 'त', 'ा', 'व', 'े', 'ज', 'न', 'ि', 'क', 'ा', 'ल', 'े', 'ं', 'ग', 'े', 'तब', 'उन', 'त', 'ी', 'न', 'ो', 'ं', 'क', 'ो', 'पत', 'ा', 'चल', 'ज', 'ा', 'एग', 'ा', 'क', 'ि', '.', '.', '.', 'क', 'ि', 'शनल', 'ा', 'ल', 'ह', 'ी', 'त', 'ी', 'न', 'ो', 'ं', 'क', 'ा', 'अस', '…', 'https://t.co/hqB8yUWvyv']",0,0,0,0,1,"NRC के लिए जब अमरअकबर और एंथोनी अपने दस्तावेज निकालेंगे तब उन तीनों को पता चल जाएगा कि

किशनलाल ही तीनों का अस… ",0,37
394,"Scared minority in India....
Really????
#CAASupport #CAAProtest",19-12-2019 14:48,,en,,,25151,10644,brilliance in progress,New Delhi,625365076,03-07-2012 07:54,FALSE,FALSE,http://www.facebook.com/knowsudhanshu,3,114,FALSE,,194,FALSE,Sudhanshu 🇮🇳,,srivastava2505,TRUE,C0DEED,http://pbs.twimg.com/profile_images/1163485030007500800/1CoHLtfg_normal.jpg,,1.21E+18,0,FALSE,Twitter Web App,FALSE,0,"['Scared', 'minority', 'in', 'India', '.', '.', '.', '.', 'Really', '?', '?', '?', '?', '#CAASupport', '#CAAProtest']","['Scared', 'minority', 'India', '.', '.', '.', '.', 'Really', '?', '?', '?', '?', '#CAASupport', '#CAAProtest']",4,0,2,0,0,"Scared minority in India
Really
CAASupport CAAProtest",0,7
395,#CAASupport #IndiaSupportsCAB #IndiaSupportsCAA_NRC #IndiaSupportCAA A,19-12-2019 14:48,,und,,,297,33,,,1.15E+18,30-06-2019 12:54,FALSE,FALSE,,0,1,FALSE,,61,TRUE,Lalit goyal,,Lalitgo17862768,FALSE,F5F8FA,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1.21E+18,0,FALSE,Twitter for iPad,FALSE,0,"['#CAASupport', '#IndiaSupportsCAB', '#IndiaSupportsCAA_NRC', '#IndiaSupportCAA', 'A']","['#CAASupport', '#IndiaSupportsCAB', '#IndiaSupportsCAA_NRC', '#IndiaSupportCAA']",0,0,4,0,0,CAASupport IndiaSupportsCAB IndiaSupportsCAA_NRC IndiaSupportCAA A,0,5
396,"@katamulgi एक डरा हुआ मुसलमान...👇

☺️😂☺️🤣☺️
#CAASupport
#Lucknow
 https://t.co/zfoHUwItSq",19-12-2019 14:48,,hi,"Place(full_name='Sagar, India', id='7d5f0d1775db045e', url='https://api.twitter.com/1.1/geo/id/7d5f0d1775db045e.json', _api=None, country_code='IN', place_type='city', country='India', name='Sagar', bounding_box=BoundingBox(type='Polygon', coordinates=[[[78.237672, 23.531935], [78.237672, 24.011174], [79.089895, 24.011174], [79.089895, 23.531935]]], _api=None), attributes={})",,5391,39085,"🚩🕉️ #जयहिंद #जयभारत  #रामभक्त #भारतमाता_की_जय 
#कर्म_और_धर्म_दोनो_से_हिन्दू
#नमो_भक्त , #बुंदेली  🕉️🚩",India,149062476,28-05-2010 09:24,FALSE,FALSE,,27,1130,FALSE,,2089,FALSE,🇮🇳 राहुल लम्बरदार 🚩,,rahullambardaar,TRUE,001C42,http://pbs.twimg.com/profile_images/1206785950929453057/hmOHsVSn_normal.jpg,,1.21E+18,0,FALSE,Twitter for Android,FALSE,0,"['@katamulgi', 'एक', 'डर', 'ा', 'ह', 'ु', 'आ', 'म', 'ु', 'सलम', 'ा', 'न', '.', '.', '.', '👇', '☺', '️', '😂', '☺', '️', '🤣', '☺', '️', '#CAASupport', '#Lucknow', 'https://t.co/zfoHUwItSq']","['@katamulgi', 'एक', 'डर', 'ा', 'ह', 'ु', 'आ', 'म', 'ु', 'सलम', 'ा', 'न', '.', '.', '.', '👇', '☺', '️', '😂', '☺', '️', '🤣', '☺', '️', '#CAASupport', '#Lucknow', 'https://t.co/zfoHUwItSq']",0,0,2,1,1," एक डरा हुआ मुसलमान👇

☺️😂☺️🤣☺️
CAASupport
Lucknow
 ",0,9
